Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09883446991443634,0.09926416115370361,0.09883446991443634,0.09883446991443634,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09410795728140176,0.09410795728140176,0.09367826581001282,0.09367826581001282,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08723213840523382,0.08723213840523382,0.08680245280265808,0.08680245280265808,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08895083516836166,0.089380526232328,0.08895083516836166,0.08895083516836166,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09152977913618088,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09711574018001556,0.09754543152435652,0.09711574018001556,0.09711574018001556,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10184231400489807,0.10227277411714292,0.10184231400489807,0.10184231400489807,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10613992810249329,0.10656961927786765,0.10613992810249329,0.10613992810249329,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11172589659690857,0.11215558784011954,0.11172589659690857,0.11172589659690857,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12203919887542725,0.12246889016260676,0.12203919887542725,0.12203919887542725,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.1237579807639122,0.124187672149053,0.1237579807639122,0.1237579807639122,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12117980153245032,0.12117980153245032,0.12075012177228928,0.12075012177228928,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11774233127848494,0.11774233127848494,0.11731263995170593,0.11731263995170593,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11860164999961853,0.11946103227306985,0.11860164999961853,0.11860164999961853,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.1164532426466341,0.1164532426466341,0.11602356284856796,0.11602356284856796,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11129618564391083,0.11129618564391083,0.1108664944767952,0.1108664944767952,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10656961927786765,0.10656961927786765,0.10613992810249329,0.10613992810249329,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.1044211732768723,0.1044211732768723,0.10399149358272551,0.10399149358272552,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10957741737365723,0.1100071084816529,0.10957741737365723,0.10957741737365723,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10957747586054399,0.10957747586054399,0.10871810466051102,0.10871810466051102,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10528057951861594,0.10528057951861594,0.1048508882522583,0.1048508882522583,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10528052598237991,0.10571021703023523,0.10528052598237991,0.10528052598237991,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10742896795272827,0.10828833855944021,0.10742896795272827,0.10742896795272827,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10699930915684733,0.10699930915684733,0.10656961798667908,0.10656961798667908,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11301498115062714,0.11344467247861957,0.11301498115062714,0.11301498115062714,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.1100071084816529,0.1100071084816529,0.10957741737365723,0.10957741737365723,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11172589659690857,0.11258526760867986,0.11172589659690857,0.11172589659690857,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11301498115062714,0.11387436380661199,0.11301498115062714,0.11301498115062714,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11301494520486231,0.11344463639618628,0.11258525401353836,0.11258525401353836,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11129618564391083,0.11129618564391083,0.1108664944767952,0.1108664944767952,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11086652304233224,0.11086652304233224,0.11000715196132661,0.1100071519613266,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10699930915684733,0.10699930915684733,0.10656961798667908,0.10656961798667908,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313208518807668,0.10313208518807668,0.10270239412784575,0.10270239412784576,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797512286869749,0.09797512286869749,0.09711574018001556,0.09711574018001556,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195946465181216,0.09195946465181216,0.09152977913618088,0.09152977913618088,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09496727585792542,0.09539696132671567,0.09496727585792542,0.09496727585792542,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840479493141174,0.09883447471690705,0.09840479493141174,0.09840479493141174,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840479493141174,0.09926416597705347,0.09840479493141174,0.09840479493141174,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883446991443634,0.09926416115370361,0.09883446991443634,0.09883446991443634,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.0945376430154623,0.0945376430154623,0.09367826581001282,0.09367826581001282,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09367826581001282,0.09410795728140176,0.09367826581001282,0.09367826581001282,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09110007738333589,0.09110007738333589,0.0906703919172287,0.0906703919172287,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09024069727703617,0.09024069727703617,0.08981023728847504,0.08981023728847504,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08852118697034785,0.08852118697034785,0.08766181021928787,0.08766181021928787,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08981023728847504,0.09024069727703617,0.08981023728847504,0.08981023728847504,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09367826581001282,0.0945376430154623,0.09367826581001282,0.09367826581001282,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08852120634286377,0.08852120634286377,0.08809151500463486,0.08809151500463486,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08379459505487792,0.08379459505487792,0.08336490392684937,0.08336490392684937,24371200,0.0,0.0
