Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04012525159527325,0.044782531466442996,0.035587202380111406,0.037617769092321396,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060308765977417,0.042035673229147794,0.037617770200654134,0.04155875742435455,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.04203567863033881,0.042872117842873,0.037737002292381326,0.03833406791090965,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03845326420833591,0.03940893332625087,0.03630347164810744,0.03821480646729469,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03821482706014815,0.03845328492968734,0.037856222886791295,0.03809468075633049,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.0380946759965548,0.03821482228536066,0.03630348667502403,0.03630348667502403,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.03630349717576297,0.037259163549034496,0.03630349717576297,0.03702070564031601,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.0363034902642807,0.03725915645561187,0.03307971201439702,0.034154608845710754,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.033676772605839025,0.0353487312235641,0.03343739569966408,0.034870896488428116,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.035348744311635906,0.03773699979436697,0.034870909399578855,0.03678133338689804,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.03737837904735371,0.03821481783524633,0.03642362872229948,0.03785621374845505,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03809467858015161,0.03821482487710585,0.0365428626537323,0.0365428626537323,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.037259137435021954,0.037497598593253946,0.034631510309796255,0.035109344869852066,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.035109353253249556,0.03606501918491204,0.03415459956539672,0.034751664847135544,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.03487090338277505,0.03916957869446472,0.03487090338277505,0.03773699328303337,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.03821482172308969,0.04012524164470609,0.03821482172308969,0.03988678380846977,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.04060308567528102,0.04227504814283035,0.03606503313156888,0.040125250816345215,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03916957658608636,0.03964741138997496,0.03725915644787808,0.03797544911503792,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.03916956699750595,0.039647401684422205,0.03749760854850321,0.03857250511646271,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.03821482172308969,0.04060307639442068,0.037736986973375096,0.03988678380846977,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.04060308567528102,0.04108092053421684,0.03797545348986008,0.040125250816345215,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04108091485465102,0.0428721043116113,0.03869265996760776,0.04203566536307335,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.04824566806702046,0.050157003368308334,0.044304682515992296,0.045379579067230225,612768000,0.0,0.0
