Date,Close,High,Low,Open,Volume,Open2Close
1980-12-12,0.0988344326615333,0.0992641237388404,0.0988344326615333,0.0988344326615333,469033600.0,1.0
1980-12-15,0.0936782136559486,0.0941079048881128,0.0936782136559486,0.0941079048881128,175884800.0,1.0045868854175886
1980-12-16,0.0868024230003357,0.0872321084553853,0.0868024230003357,0.0872321084553853,105728000.0,1.0049501550785969
1980-12-17,0.0889508351683616,0.089380526232328,0.0889508351683616,0.0889508351683616,86441600.0,1.0
1980-12-18,0.0915297865867614,0.0919594721373694,0.0915297865867614,0.0915297865867614,73449600.0,1.0
1980-12-19,0.0971157252788543,0.0975454165572647,0.0971157252788543,0.0971157252788543,48630400.0,1.0
1980-12-22,0.1018422618508338,0.1022727217426375,0.1018422618508338,0.1018422618508338,37363200.0,1.0
1980-12-23,0.1061399355530738,0.1065696267586107,0.1061399355530738,0.1061399355530738,46950400.0,1.0
1980-12-24,0.1117259413003921,0.1121556327155301,0.1117259413003921,0.1117259413003921,48003200.0,1.0
1980-12-26,0.1220391988754272,0.1224688901626067,0.1220391988754272,0.1220391988754272,55574400.0,1.0
1980-12-29,0.1237578466534614,0.1241875375729668,0.1237578466534614,0.1237578466534614,93161600.0,1.0
1980-12-30,0.1207501217722892,0.1211798015324503,0.1207501217722892,0.1211798015324503,68880000.0,1.0035584209262445
1980-12-31,0.1173126250505447,0.1177423163227439,0.1173126250505447,0.1177423163227439,35750400.0,1.0036627879737077
1981-01-02,0.1186016872525215,0.1194610697959057,0.1186016872525215,0.1186016872525215,21660800.0,1.0
1981-01-05,0.1160235181450843,0.1164531977775963,0.1160235181450843,0.1164531977775963,35728000.0,1.0037033839292364
1981-01-06,0.1108665391802787,0.111296230520654,0.1108665391802787,0.111296230520654,45158400.0,1.0038757531672975
1981-01-07,0.1061399355530738,0.1065696267586107,0.1061399355530738,0.1065696267586107,55686400.0,1.004048346207277
1981-01-08,0.1039915382862091,0.104421218165065,0.1039915382862091,0.104421218165065,39827200.0,1.004131873476795
1981-01-09,0.1095774322748184,0.1100071234412467,0.1095774322748184,0.1095774322748184,21504000.0,1.0
1981-01-12,0.1087180897593498,0.1095774608415953,0.1087180897593498,0.1095774608415953,23699200.0,1.0079045822470551
1981-01-13,0.1048509031534195,0.1052805944808438,0.1048509031534195,0.1052805944808438,23049600.0,1.004098117560281
1981-01-14,0.1052805259823799,0.1057102170302352,0.1052805259823799,0.1052805259823799,14291200.0,1.0
1981-01-15,0.107429027557373,0.1082883986408882,0.107429027557373,0.107429027557373,14067200.0,1.0
1981-01-16,0.1065696775913238,0.1069993690018194,0.1065696775913238,0.1069993690018194,13395200.0,1.0040320231815223
1981-01-19,0.1130149886012077,0.1134446799575278,0.1130149886012077,0.1130149886012077,41574400.0,1.0
1981-01-20,0.1095774322748184,0.1100071234412467,0.1095774322748184,0.1100071234412467,30083200.0,1.0039213472839066
1981-01-21,0.1117259413003921,0.1125853126560128,0.1117259413003921,0.1117259413003921,15904000.0,1.0
1981-01-22,0.1130149886012077,0.1138743713138479,0.1130149886012077,0.1130149886012077,35548800.0,1.0
1981-01-23,0.1125852689146995,0.1134446514110905,0.1125852689146995,0.113014960162895,11222400.0,1.0038165849967553
1981-01-26,0.1108665391802787,0.111296230520654,0.1108665391802787,0.111296230520654,24640000.0,1.0038757531672975
1981-01-27,0.1100071668624877,0.1108665380599006,0.1100071668624878,0.1108665380599006,23699200.0,1.0078119564563195
1981-01-28,0.1065696775913238,0.1069993690018194,0.1065696775913238,0.1069993690018194,28156800.0,1.0040320231815223
1981-01-29,0.1027024239301681,0.1031321151150874,0.1027024239301681,0.1031321151150874,43904000.0,1.0041838465780657
1981-01-30,0.0971157252788543,0.097975107835675,0.0971157252788543,0.097975107835675,46188800.0,1.0088490566728827
1981-02-02,0.0915297865867614,0.0919594721373694,0.0915297865867614,0.0919594721373694,23766400.0,1.0046944887192617
1981-02-03,0.0949672758579254,0.0953969613267156,0.0949672758579254,0.0949672758579254,19152000.0,1.0
1981-02-04,0.0984047651290893,0.0988344447844542,0.0984047651290893,0.0984047651290893,27865600.0,1.0
1981-02-05,0.0984047651290893,0.0992641359144668,0.0984047651290893,0.0984047651290893,7929600.0,1.0
1981-02-06,0.0988344326615333,0.0992641237388404,0.0988344326615333,0.0988344326615333,13865600.0,1.0
1981-02-09,0.0936782136559486,0.0945375903829518,0.0936782136559486,0.0945375903829518,16755200.0,1.0091737095901452
1981-02-10,0.0936782136559486,0.0941079048881128,0.0936782136559486,0.0936782136559486,18345600.0,1.0
1981-02-11,0.0906703919172287,0.0911000773833358,0.0906703919172287,0.0911000773833358,13843200.0,1.0047389832228744
1981-02-12,0.0898102521896362,0.0902407122496185,0.0898102521896362,0.0902407122496185,14560000.0,1.0047929946691765
1981-02-13,0.0876618325710296,0.0885212095412109,0.0876618325710296,0.0885212095412109,11155200.0,1.0098033196999951
1981-02-17,0.0898102521896362,0.0902407122496185,0.0898102521896362,0.0898102521896362,12275200.0,1.0
1981-02-18,0.0936782136559486,0.0945375903829518,0.0936782136559486,0.0936782136559486,19241600.0,1.0
1981-02-19,0.088091529905796,0.0885212213167096,0.088091529905796,0.0885212213167096,22310400.0,1.0048777834982894
1981-02-20,0.0833649262785911,0.0837946175218282,0.0833649262785911,0.0837946175218282,24371200.0,1.0051543408291528
1981-02-23,0.0846539735794067,0.0850836647467382,0.0846539735794067,0.0846539735794067,14112000.0,1.0
1981-02-24,0.0816461965441703,0.0825055735434487,0.0816461965441703,0.0825055735434487,16979200.0,1.0105256219597865
1981-02-25,0.0868024230003357,0.0872321084553853,0.0868024230003357,0.0868024230003357,19488000.0,1.0
1981-02-26,0.088091529905796,0.0885212213167096,0.088091529905796,0.088091529905796,10841600.0,1.0
1981-02-27,0.0911000818014144,0.0919594585126308,0.0911000818014144,0.0911000818014144,14761600.0,1.0
1981-03-02,0.0915297865867614,0.0919594721373694,0.0915297865867614,0.0915297865867614,11760000.0,1.0
1981-03-03,0.0902407243847847,0.0906704157009287,0.0902407243847847,0.0906704157009287,16172800.0,1.0047616120002745
1981-03-04,0.0893805772066116,0.0898102627783073,0.0893805772066116,0.0898102627783073,13708800.0,1.0048073707412115
1981-03-05,0.0889508351683616,0.089380526232328,0.0889508351683616,0.089380526232328,5376000.0,1.0048306580050996
1981-03-06,0.088091529905796,0.0889509069902955,0.088091529905796,0.0889509069902955,11603200.0,1.0097555018674158
1981-03-09,0.0812164694070816,0.0816461548184642,0.0812164694070816,0.0816461548184642,15321600.0,1.005290619187457
1981-03-10,0.0773485228419303,0.0777782083623354,0.0773485228419303,0.0777782083623354,28380800.0,1.00555518715313
1981-03-11,0.0743407011032104,0.0752000778796516,0.0743407011032104,0.0752000778796516,29859200.0,1.0115599767514711
1981-03-12,0.0773485228419303,0.0777782083623354,0.0773485228419303,0.0773485228419303,59248000.0,1.0
1981-03-13,0.0764891281723976,0.0769188135922959,0.0764891281723976,0.0769188135922959,231302400.0,1.0056176012220963
1981-03-16,0.0794977322220802,0.0803571089544301,0.0794977322220802,0.0794977322220802,37228800.0,1.0
1981-03-17,0.0833649262785911,0.0842243030277399,0.0833649262785911,0.0833649262785911,43747200.0,1.0
1981-03-18,0.0885212197899818,0.0893805968596596,0.0885212197899818,0.0885212197899818,36937600.0,1.0
1981-03-19,0.0876618325710296,0.0880915181874568,0.0876618325710296,0.0880915181874568,37811200.0,1.004901627125797
1981-03-20,0.0885212197899818,0.0893805968596596,0.0885212197899818,0.0885212197899818,14604800.0,1.0
1981-03-23,0.091959461569786,0.092818838309572,0.091959461569786,0.091959461569786,22019200.0,1.0
1981-03-24,0.0915297865867614,0.0919594721373694,0.0915297865867614,0.0919594721373694,28156800.0,1.0046944887192617
1981-03-25,0.0898102521896362,0.0906704035079796,0.0898102521896362,0.0906704035079796,7056000.0,1.009577429050385
1981-03-26,0.088091529905796,0.0885212213167096,0.088091529905796,0.0885212213167096,12275200.0,1.0048777834982894
1981-03-27,0.0850836709141731,0.0855133563753267,0.0850836709141731,0.0855133563753267,12252800.0,1.0050501518862192
1981-03-30,0.0850836709141731,0.0859430475738051,0.0850836709141731,0.0850836709141731,9900800.0,1.0
1981-03-31,0.0842243283987045,0.0850837054067241,0.0842243283987045,0.0850837054067241,15993600.0,1.0102034296308244
1981-04-01,0.0833649262785911,0.0837946175218282,0.0833649262785911,0.0837946175218282,34070400.0,1.0051543408291528
1981-04-02,0.0906703919172287,0.0911000773833358,0.0906703919172287,0.0906703919172287,31404800.0,1.0
1981-04-03,0.0911000818014144,0.0915297730256852,0.0911000818014144,0.0911000818014144,16486400.0,1.0
1981-04-06,0.0893805772066116,0.0898102627783073,0.0893805772066116,0.0898102627783073,22803200.0,1.0048073707412115
1981-04-07,0.0885212197899818,0.088950905456157,0.0885212197899818,0.088950905456157,10684800.0,1.0048540414060565
1981-04-08,0.0928188264369964,0.0936782030668584,0.0928188264369964,0.0928188264369964,21952000.0,1.0
1981-04-09,0.0945375859737396,0.0949672771858631,0.0945375859737396,0.0945375859737396,12499200.0,1.0
1981-04-10,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164,33465600.0,1.0
1981-04-13,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164,16060800.0,1.0
1981-04-14,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164,6652800.0,1.0
1981-04-15,0.0911000818014144,0.0915297730256852,0.0911000818014144,0.0915297730256852,34048000.0,1.0047166941650765
1981-04-16,0.0859430506825447,0.086372736159241,0.0859430506825447,0.086372736159241,23878400.0,1.004999653529678
1981-04-20,0.0885212197899818,0.088950905456157,0.0885212197899818,0.0885212197899818,35347200.0,1.0
1981-04-21,0.0945375859737396,0.0949672771858631,0.0945375859737396,0.0945375859737396,28537600.0,1.0
1981-04-22,0.0979751199483871,0.0984048112799204,0.0979751199483871,0.0979751199483871,18995200.0,1.0
1981-04-23,0.1005532220005989,0.1009829132338996,0.1005532220005989,0.1005532220005989,58016000.0,1.0
1981-04-24,0.0996938720345497,0.100553243207746,0.0996938720345497,0.100553243207746,35056000.0,1.0086201002695383
1981-04-27,0.0988344326615333,0.0992641237388404,0.0988344326615333,0.0992641237388404,38528000.0,1.00434758480153
1981-04-28,0.0971157252788543,0.0975454165572647,0.0971157252788543,0.0975454165572647,32188800.0,1.0044245283364417
1981-04-29,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0962563336249694,13641600.0,1.0044839870477895
1981-04-30,0.0975454226136207,0.0984048052237984,0.0975454226136207,0.0975454226136207,12611200.0,1.0
1981-05-01,0.0975454226136207,0.0984048052237984,0.0975454226136207,0.0975454226136207,16553600.0,1.0
1981-05-04,0.0971157252788543,0.0975454165572647,0.0971157252788543,0.0975454165572647,14448000.0,1.0044245283364417
1981-05-05,0.0966860279440879,0.0971157076699376,0.0966860279440879,0.0971157076699376,17539200.0,1.004444072582009
1981-05-06,0.0941078960895538,0.0945375815442196,0.0941078960895538,0.0945375815442196,18950400.0,1.0045658809995812
1981-05-07,0.095396988093853,0.0958266794205338,0.095396988093853,0.095396988093853,9363200.0,1.0
1981-05-08,0.0962563082575798,0.0966859993309166,0.0962563082575798,0.0962563082575798,7907200.0,1.0
1981-05-11,0.0941078960895538,0.0945375815442196,0.0941078960895538,0.0945375815442196,11939200.0,1.0045658809995812
1981-05-12,0.0941078960895538,0.095396958190876,0.0941078960895538,0.0941078960895538,4256000.0,1.0
