Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-07-03 00:00:00-04:00,0.06623696310577801,0.06730523185672352,0.06623696310577801,0.06677109748125076,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06677113249588414,0.06677113249588414,0.06410045921802521,0.06410045921802521,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06410044026493254,0.06410044026493254,0.061963287910352854,0.06249803677201271,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06249804106946663,0.06249804106946663,0.05929261949919773,0.05982675403356552,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05982674232770652,0.06036087675756415,0.055553666888845464,0.05822433903813362,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.058224350430462146,0.060895023102301105,0.058224350430462146,0.05982675403356552,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05822434156081692,0.06036087937281712,0.05822434156081692,0.059025540947914124,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.059025549939610615,0.060895023102301105,0.058224350430462146,0.05982675403356552,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.060360882800826014,0.0619632862508297,0.060360882800826014,0.0619632862508297,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06196326726538611,0.06303215026855469,0.06142913294570943,0.06303215026855469,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06303213331437993,0.064100401666394,0.06142911642270885,0.06356626749038696,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06356626749038696,0.06463453584240103,0.06356626749038696,0.06356626749038696,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06356626675367505,0.06570280343294144,0.06356626675367505,0.06570280343294144,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06570286318474056,0.06677113249588414,0.06410045921802521,0.06410045921802521,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06516871856223705,0.0673052568577611,0.06516871856223705,0.06623698770999908,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06623696310577801,0.06730523185672352,0.06623696310577801,0.06677109748125076,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06677107386972615,0.06677107386972615,0.06516867130994797,0.06516867130994797,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06516867001840806,0.0657028041944151,0.06249799913837289,0.06356626749038696,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06356631807198071,0.06356631807198071,0.059292626899572376,0.06142916530370712,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.0614291490136517,0.06196328347304123,0.06089501455426217,0.06089501455426216,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06089500563656667,0.061429140017735535,0.05982673687422893,0.0603608712553978,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.060360871255397804,0.060360871255397804,0.0587584681118912,0.0603608712553978,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06036088856793331,0.060895023102301105,0.05982675403356552,0.05982675403356552,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05982671887816872,0.06036085309866838,0.05822431621666974,0.05929258465766907,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.0592925942925512,0.0598267285998462,0.058224325677961195,0.058758459985256195,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.0587584504371694,0.06036085309866838,0.0587584504371694,0.05929258465766907,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06036089610163975,0.06196329990474081,0.06036089610163975,0.06142916530370712,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06142913294570943,0.06303215026855469,0.06142913294570943,0.06303215026855469,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06303213331437993,0.06356626749038696,0.06249799913837289,0.06356626749038696,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06356626875016977,0.06570280549654069,0.06356626875016977,0.06516867130994797,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06516868283965761,0.06570281712074992,0.0646345485585653,0.0654357522726059,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06543575787070006,0.06570282274169176,0.06463455408811569,0.06463455408811569,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06463455408811569,0.06490162354391203,0.06356628543453963,0.06463455408811569,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06463459387359699,0.06463459387359699,0.06410045921802521,0.06410045921802521,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06410045921802521,0.06516872852916877,0.06410045921802521,0.06410045921802521,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06410041890790805,0.06463455322758473,0.06196326726538611,0.06303215026855469,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06303215026855469,0.06303215026855469,0.06196326726538611,0.06303215026855469,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06303217126965265,0.06303217126965265,0.06249803677201271,0.06249803677201271,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06249803677201271,0.06303217126965265,0.061963287910352854,0.06249803677201271,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06249803677201271,0.06303217126965265,0.06249803677201271,0.06249803677201271,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06249803229640668,0.0630321667557962,0.059826745635483104,0.06089501455426216,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.060894987319168044,0.060894987319168044,0.0584913810345177,0.05929258465766907,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.058758464434754146,0.058758464434754146,0.056087792696041916,0.05769019573926926,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.0587584809245132,0.06249803677201271,0.0587584809245132,0.06249803677201271,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06249800037698432,0.06516867130994797,0.061963251826729446,0.06516867130994797,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06516868841490372,0.06570282274169176,0.06463455408811569,0.06463455408811569,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06463453509330824,0.06730520594239123,0.06463453509330824,0.06570280343294144,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06570282274169176,0.06623695706847979,0.06463455408811569,0.06463455408811569,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06463457303150595,0.06516870751484051,0.0619632862508297,0.0619632862508297,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06196327439890441,0.06249802314395922,0.060360871255397804,0.0603608712553978,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06036089610163975,0.06142916530370712,0.059292626899572376,0.06142916530370712,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06142916530370712,0.06196329990474081,0.06036089610163975,0.06142916530370712,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06142913294570943,0.06410041890790805,0.06089499862603275,0.06303215026855469,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06303213331437993,0.06463453584240103,0.06303213331437993,0.06356626749038696,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06356626749038696,0.064100401666394,0.06303213331437993,0.06356626749038696,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06356628458823137,0.06356628458823137,0.06303215026855469,0.06303215026855469,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06303218990688164,0.06463459387359699,0.06303218990688164,0.06410045921802521,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06410043056401651,0.06410043056401651,0.06303216173040771,0.06329923123121262,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06329923911557254,0.06356630406483683,0.0619632862508297,0.0619632862508297,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.0619632862508297,0.06249803509816771,0.06142915176749513,0.0619632862508297,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06196327439890441,0.06196327439890441,0.060360871255397804,0.0603608712553978,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.060360871255397804,0.061429140017735535,0.060360871255397804,0.0603608712553978,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06036088856793331,0.061429157636668896,0.05875848496482994,0.05982675403356552,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05982675403356552,0.060895023102301105,0.05929261949919773,0.05982675403356552,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.05982673687422893,0.06089500563656667,0.05982673687422893,0.0603608712553978,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.061963251826729446,0.06623693968313342,0.061963251826729446,0.06516867130994797,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06516870781404498,0.06783938024297945,0.06516870781404498,0.06650404632091522,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.0665040115195072,0.06917467796608157,0.065702807917692,0.06837347894906998,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06837350699254109,0.07211306233393791,0.06837350699254109,0.07051004469394684,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07051007809892869,0.0753179045687929,0.0694418087421206,0.07371550053358078,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07371546560999222,0.07371546560999222,0.07051004469394684,0.07051004469394684,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07104418194392642,0.07211306520106352,0.07104418194392642,0.07157831639051437,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07157833543274864,0.07531789191767277,0.07157833543274864,0.07478375732898712,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07478375732898712,0.07531789191767277,0.07424962274030149,0.07478375732898712,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07478371152200047,0.07745437824476831,0.07478371152200047,0.07692024856805801,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07692027319507443,0.07852267190784208,0.07531786989750121,0.07745440304279327,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07798856468119648,0.08065923303365707,0.07798856468119648,0.08065923303365707,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08065923303365707,0.08146043720724078,0.08012510303101048,0.08065923303365707,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08065923303365707,0.08119337220591746,0.07985803802968716,0.08065923303365707,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08065919339793724,0.08065919339793724,0.07798852635783556,0.08012506365776062,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08065918213596124,0.08279634267091751,0.08065918213596124,0.08279634267091751,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08279638583115577,0.08600119300418212,0.08279638583115577,0.08466584980487823,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08466585091984676,0.08493292506499231,0.0811933643650196,0.08226224780082703,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08226222889507526,0.08493290554545763,0.08172809906676526,0.08386463671922684,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08386461117172389,0.08493287967253026,0.08226220383571034,0.08279634267091751,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08333052205577167,0.08493293034786403,0.08333052205577167,0.0843987911939621,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08439877705426692,0.08760358393192291,0.08439877705426692,0.08760358393192291,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08760356552253648,0.09347966251221622,0.08706942657036743,0.09294552356004715,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09294551478429293,0.09721858931974912,0.09241138505216547,0.09508205205202103,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09508204964764828,0.09561618853587793,0.09294551243394755,0.09454791992902756,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09454792863626921,0.09454792863626921,0.09027423028188282,0.09080836921930313,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09134310483932495,0.09241137333777148,0.09134310483932495,0.09134310483932495,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09134310483932495,0.09347964183621803,0.09027421280753625,0.09134310483932495,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09134311311874235,0.09187724283157561,0.08974009127723512,0.09000715613365173,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09000716539797754,0.09080836921930313,0.08813769287142105,0.09080836921930313,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.0908083516415635,0.09241137333777148,0.08974008314311697,0.09134310483932495,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09134312561950254,0.09187725540543411,0.08653529733419418,0.08653529733419418,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08653530588287947,0.09027424226259419,0.08653530588287947,0.08974011242389679,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08974009266531285,0.09668444842100143,0.08974009266531285,0.09668444842100143,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09721860356996505,0.10095816328524718,0.09721860356996505,0.09988927096128464,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.09988925959109764,0.10843602330573886,0.09668445358454426,0.10790189355611801,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10790191130923321,0.10950430999134804,0.10736777230212097,0.10897018015384674,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10897016222496914,0.10950429197458998,0.10790189355611801,0.10790189355611801,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10790188981855274,0.10843601954967211,0.10523122282373767,0.10629948228597641,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.1062995046901352,0.10683364370344121,0.10362883713243831,0.10416297614574432,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10469706356525421,0.10683360041351235,0.10469706356525421,0.10469706356525421,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10469709906525193,0.10576536785160248,0.10362883027890137,0.1038958951830864,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10389591956989072,0.10629952261095876,0.10309472466927644,0.10523126274347305,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10523120236212241,0.10576533198938327,0.10469706356525421,0.10469706356525421,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10469711295078134,0.10576538187881182,0.10202644521551095,0.10362884402275085,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10362883427816005,0.10416297327675413,0.10256056545058272,0.10309470444917679,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.1030947004705313,0.10416296925688187,0.10202643168418075,0.1038958951830864,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10389585995475559,0.10523120236212241,0.10362879514112515,0.10469706356525421,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10469710488176291,0.10469710488176291,0.10095816850662231,0.10095816850662231,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.100958196190101,0.10149232617460732,0.0966844961018807,0.09828690439462662,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09882103692332272,0.10095819878931293,0.09882103692332272,0.09935517609119415,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09935513436677092,0.1009581563916968,0.09935513436677092,0.1004234030842781,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10042340887689499,0.10149229201991761,0.09988926990252629,0.10122522711753845,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10149230616668987,0.10469711295078134,0.10149230616668987,0.10362884402275085,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10362879514112515,0.10576533198938327,0.10362879514112515,0.10469706356525421,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10469713318258299,0.1057654023170471,0.10469713318258299,0.10576540231704712,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.1057653788357293,0.1057653788357293,0.10523124897188788,0.1054983139038086,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10549832771034448,0.10629952261095876,0.10523126274347305,0.10523126274347305,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10523124388941783,0.10629950356550576,0.10095816850662231,0.10095816850662231,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10095820081791779,0.10256060001450251,0.09988930809657894,0.10202647000551224,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10202643562159944,0.10469710310573739,0.10202643562159944,0.10309470444917679,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10309473919310667,0.10416300838070112,0.10149233082690806,0.10202647000551224,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10202642046224152,0.10897016222496914,0.10149228154301124,0.10790189355611801,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10790190621972655,0.11003844380817764,0.10736776723780853,0.10950430482625961,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10950429470471926,0.11538039147853851,0.10950429470471926,0.11538039147853851,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11591455404944653,0.12018825357445331,0.11591455404944653,0.11911936104297638,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11911931847533457,0.12446128508921701,0.1185851887520919,0.12392714619636536,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12392716388080241,0.13300806736205767,0.12285889511226587,0.13193979859352112,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13087155415153656,0.13087155415153656,0.12606372485074274,0.12820026278495789,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12820026278495789,0.12873439268370568,0.12552958578238294,0.12820026278495789,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12820024891837203,0.13834941278732282,0.12820024891837203,0.13514460623264313,117014400,0.0,0.0
