Date,Open,High,Low,Close,Volume
1981-03-12,0.0773485079407692,0.07777819337839553,0.0773485079407692,0.0773485079407692,59248000
1981-03-13,0.07691882108473094,0.07691882108473094,0.07648913562297821,0.07648913562297821,231302400
1981-03-16,0.07949772477149963,0.08035710142330814,0.07949772477149963,0.07949772477149963,37228800
1981-03-17,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200
1981-03-18,0.08852118253707886,0.0893805592451,0.08852118253707886,0.08852118253707886,36937600
1981-03-19,0.08809148823905462,0.08809148823905462,0.08766180276870728,0.08766180276870728,37811200
1981-03-20,0.08852118253707886,0.0893805592451,0.08852118253707886,0.08852118253707886,14604800
1981-03-23,0.09195947647094727,0.09281885334998712,0.09195947647094727,0.09195947647094727,22019200
1981-03-24,0.09195944219514036,0.09195944219514036,0.09152975678443909,0.09152975678443909,28156800
1981-03-25,0.09067040350797964,0.09067040350797964,0.08981025218963623,0.08981025218963623,7056000
1981-03-26,0.08852116890824918,0.08852116890824918,0.08809147775173187,0.08809147775173187,12275200
1981-03-27,0.08551334139891247,0.08551334139891247,0.08508365601301193,0.08508365601301193,12252800
1981-03-30,0.08508365601301193,0.08594303252213674,0.08508365601301193,0.08508365601301193,9900800
1981-03-31,0.08508369035352002,0.08508369035352002,0.08422431349754333,0.08422431349754333,15993600
1981-04-01,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,34070400
1981-04-02,0.09067040681838989,0.09110009235511343,0.09067040681838989,0.09067040681838989,31404800
1981-04-03,0.09110007435083389,0.09152976553996249,0.09110007435083389,0.09110007435083389,16486400
1981-04-06,0.08981026277830731,0.08981026277830731,0.08938057720661163,0.08938057720661163,22803200
1981-04-07,0.0889508680224269,0.0889508680224269,0.08852118253707886,0.08852118253707886,10684800
1981-04-08,0.09281884878873825,0.09367822562554712,0.09281884878873825,0.09281884878873825,21952000
1981-04-09,0.09453755617141724,0.09496724724808356,0.09453755617141724,0.09453755617141724,12499200
1981-04-10,0.09582667797803879,0.09625636356092503,0.09582667797803879,0.09582667797803879,33465600
1981-04-13,0.09582667797803879,0.09625636356092503,0.09582667797803879,0.09582667797803879,16060800
1981-04-14,0.09582667797803879,0.09625636356092503,0.09582667797803879,0.09582667797803879,6652800
1981-04-15,0.09152976553996249,0.09152976553996249,0.09110007435083389,0.09110007435083389,34048000
1981-04-16,0.08637272867141008,0.08637272867141008,0.08594304323196411,0.08594304323196411,23878400
1981-04-20,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.08852118253707886,35347200
1981-04-21,0.09453755617141724,0.09496724724808356,0.09453755617141724,0.09453755617141724,28537600
1981-04-22,0.09797506034374237,0.09840475141386645,0.09797506034374237,0.09797506034374237,18995200
1981-04-23,0.10055319964885712,0.10098289078664274,0.10055319964885712,0.10055319964885712,58016000
1981-04-24,0.10055323569294074,0.10055323569294074,0.09969386458396912,0.09969386458396912,35056000
1981-04-27 00:00:00-04:00,0.09926419856856675,0.09926419856856675,0.09883450716733932,0.09883450716733932,38528000
1981-04-28 00:00:00-04:00,0.09754537913953522,0.09754537913953522,0.09711568802595139,0.09711568802595139,32188800
1981-04-29 00:00:00-04:00,0.09625636356092503,0.09625636356092503,0.09582667797803879,0.09582667797803879,13641600
1981-04-30 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,12611200
1981-05-01 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,16553600
1981-05-04 00:00:00-04:00,0.09754537913953522,0.09754537913953522,0.09711568802595139,0.09711568802595139,14448000
1981-05-05 00:00:00-04:00,0.09711571515362918,0.09711571515362918,0.09668603539466858,0.09668603539466858,17539200
1981-05-06 00:00:00-04:00,0.09453760399801688,0.09453760399801688,0.09410791844129562,0.09410791844129562,18950400
1981-05-07 00:00:00-04:00,0.09539701789617538,0.09582670935709314,0.09539701789617538,0.09539701789617538,9363200
1981-05-08 00:00:00-04:00,0.0962563306093216,0.09668602178243724,0.0962563306093216,0.0962563306093216,7907200
1981-05-11 00:00:00-04:00,0.09453760399801688,0.09453760399801688,0.09410791844129562,0.09410791844129562,11939200
1981-05-12 00:00:00-04:00,0.09410791844129562,0.0953969808487854,0.09410791844129562,0.09410791844129562,4256000
1981-05-13 00:00:00-04:00,0.0941078974033573,0.09496727406201108,0.09367820620536804,0.09367820620536804,4905600
1981-05-14 00:00:00-04:00,0.09324851314139247,0.09324851314139247,0.09238913655281067,0.09238913655281067,4928000
1981-05-15 00:00:00-04:00,0.09453755617141724,0.09582662366409309,0.09453755617141724,0.09453755617141724,4905600
1981-05-18 00:00:00-04:00,0.0962563306093216,0.09711570148090409,0.0962563306093216,0.0962563306093216,4166400
1981-05-19 00:00:00-04:00,0.09496724724808356,0.09496724724808356,0.09453755617141724,0.09453755617141724,25424000
1981-05-20 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,13283200
1981-05-21 00:00:00-04:00,0.10313213616609573,0.10356182743872225,0.10313213616609573,0.10313213616609573,32211200
1981-05-22 00:00:00-04:00,0.10785869508981705,0.10871807755020468,0.10785869508981705,0.10785869508981705,31427200
1981-05-26 00:00:00-04:00,0.10785872980294603,0.10785872980294603,0.10742904990911484,0.10742904990911484,85344000
1981-05-27 00:00:00-04:00,0.11344470083713531,0.11387439227254052,0.11344470083713531,0.11344470083713531,149497600
1981-05-28 00:00:00-04:00,0.11344470083713531,0.11387439227254052,0.11344470083713531,0.11344470083713531,73987200
1981-05-29 00:00:00-04:00,0.11387433856725691,0.11430479860158706,0.11387433856725691,0.11387433856725693,59382400
1981-06-01 00:00:00-04:00,0.11387433856725691,0.11430479860158706,0.11387433856725691,0.11387433856725693,51251200
1981-06-02 00:00:00-04:00,0.10871807619885566,0.10871807619885566,0.10828838497400284,0.10828838497400284,40432000
1981-06-03 00:00:00-04:00,0.10828838497400284,0.10914775594905832,0.10828838497400284,0.10828838497400284,39446400
1981-06-04 00:00:00-04:00,0.11043685674667358,0.1108665366024047,0.11043685674667358,0.11043685674667358,56067200
1981-06-05 00:00:00-04:00,0.109147792003228,0.109147792003228,0.10871811211109161,0.10871811211109161,57680000
1981-06-08 00:00:00-04:00,0.10528056455638804,0.10528056455638804,0.1048508733510971,0.1048508733510971,93497600
1981-06-09 00:00:00-04:00,0.10699935257434845,0.10742904391887408,0.10699935257434845,0.10699935257434845,119593600
1981-06-10 00:00:00-04:00,0.10828838497400284,0.10957744717391114,0.10828838497400284,0.10828838497400284,25222400
1981-06-11 00:00:00-04:00,0.11301493644714355,0.11344462760517002,0.11301493644714355,0.11301493644714355,38976000
1981-06-12 00:00:00-04:00,0.11215555044394408,0.11215555044394408,0.11172585934400558,0.11172585934400558,25804800
1981-06-15 00:00:00-04:00,0.11172585308510634,0.11172585308510634,0.1112961620092392,0.1112961620092392,143763200
1981-06-16 00:00:00-04:00,0.1095774709616685,0.1095774709616685,0.10914777964353563,0.10914777964353561,37251200
1981-06-17 00:00:00-04:00,0.10785872980294603,0.10785872980294603,0.10742904990911484,0.10742904990911484,27574400
1981-06-18 00:00:00-04:00,0.10742904391887408,0.10785872378874632,0.10699935257434845,0.10699935257434845,23049600
1981-06-19 00:00:00-04:00,0.10442119572096865,0.10442119572096865,0.1039915159344673,0.10399151593446732,27507200
1981-06-22 00:00:00-04:00,0.10055325672693811,0.10055325672693811,0.1001235768198967,0.1001235768198967,10841600
1981-06-23 00:00:00-04:00,0.10184226185083389,0.10270240135847371,0.10184226185083389,0.10184226185083389,15030400
1981-06-24 00:00:00-04:00,0.10012354978050923,0.10012354978050923,0.09926416724920273,0.09926416724920273,23027200
1981-06-25 00:00:00-04:00,0.10141262412071228,0.10184231543728607,0.10141262412071228,0.10141262412071228,24259200
1981-06-26 00:00:00-04:00,0.10098294810863388,0.10098294810863388,0.1001235768198967,0.1001235768198967,23788800
1981-06-29 00:00:00-04:00,0.09754540638724019,0.09754540638724019,0.09668603539466858,0.09668603539466858,10595200
1981-06-30 00:00:00-04:00,0.08981026277830731,0.08981026277830731,0.08938057720661163,0.08938057720661163,35907200
1981-07-01 00:00:00-04:00,0.0889508680224269,0.0889508680224269,0.08852118253707886,0.08852118253707886,170464000
1981-07-02 00:00:00-04:00,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.08852118253707886,30284800
1981-07-06 00:00:00-04:00,0.08637276760426514,0.08637276760426514,0.0855133906006813,0.0855133906006813,16531200
1981-07-07 00:00:00-04:00,0.0863727554678917,0.08723213235072312,0.0863727554678917,0.0863727554678917,15836800
1981-07-08 00:00:00-04:00,0.08981025218963623,0.09024071224961855,0.08981025218963623,0.08981025218963623,16620800
1981-07-09 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,32883200
1981-07-10 00:00:00-04:00,0.07691882108473094,0.07691882108473094,0.07648913562297821,0.07648913562297821,55171200
1981-07-13 00:00:00-04:00,0.07820869982242584,0.07863839125267726,0.07820869982242584,0.07820869982242584,45740800
1981-07-14 00:00:00-04:00,0.0816461518406868,0.0825055283694332,0.0816461518406868,0.0816461518406868,19779200
1981-07-15 00:00:00-04:00,0.08379462361335754,0.08422430915050567,0.08379462361335754,0.08379462361335754,10953600
1981-07-16 00:00:00-04:00,0.08594304323196411,0.08680241984818049,0.08594304323196411,0.08594304323196411,15232000
1981-07-17 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,19824000
1981-07-20 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,23654400
1981-07-21 00:00:00-04:00,0.08293525271649929,0.08293525271649929,0.08250556141138077,0.08250556141138077,31942400
1981-07-22 00:00:00-04:00,0.0786383490255031,0.0786383490255031,0.07777819782495499,0.07777819782495499,22668800
1981-07-23 00:00:00-04:00,0.07992741465568542,0.08035710587405136,0.07992741465568542,0.07992741465568542,34451200
1981-07-24 00:00:00-04:00,0.08250556141138077,0.08293525271649929,0.08250556141138077,0.08250556141138077,28851200
1981-07-27 00:00:00-04:00,0.08594304323196411,0.08637272867141008,0.08594304323196411,0.08594304323196411,17337600
1981-07-28 00:00:00-04:00,0.08336492936681524,0.08336492936681524,0.08293524384498596,0.08293524384498596,22848000
1981-07-29 00:00:00-04:00,0.08207584297372193,0.08207584297372193,0.0816461518406868,0.0816461518406868,15500800
1981-07-30 00:00:00-04:00,0.08465397357940674,0.08551335017674543,0.08465397357940674,0.08465397357940674,9900800
1981-07-31 00:00:00-04:00,0.08594304323196411,0.08637272867141008,0.08594304323196411,0.08594304323196411,10953600
1981-08-03 00:00:00-04:00,0.08594303252213674,0.08594303252213674,0.08508365601301193,0.08508365601301193,12432000
1981-08-04 00:00:00-04:00,0.0863727554678917,0.08680244677797051,0.0863727554678917,0.0863727554678917,31673600
1981-08-05 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,17494400
1981-08-06 00:00:00-04:00,0.08723214589269596,0.08723214589269596,0.08680246025323868,0.08680246025323868,10528000
1981-08-07 00:00:00-04:00,0.08680246025323868,0.08723214589269596,0.08680246025323868,0.08680246025323868,9206400
1981-08-10 00:00:00-04:00,0.08680246025323868,0.08680246025323868,0.08680246025323868,0.08680246025323868,0
1981-08-11 00:00:00-04:00,0.08508369035352002,0.08508369035352002,0.08422431349754333,0.08422431349754333,71456000
1981-08-12 00:00:00-04:00,0.08293525271649929,0.08293525271649929,0.08250556141138077,0.08250556141138077,26275200
1981-08-13 00:00:00-04:00,0.08035710587405136,0.08035710587405136,0.07992741465568542,0.07992741465568542,27484800
1981-08-14 00:00:00-04:00,0.07949771408887597,0.07949771408887597,0.07863833755254745,0.07863833755254745,24192000
1981-08-17 00:00:00-04:00,0.0769188299492421,0.0769188299492421,0.07605945318937302,0.07605945318937302,18905600
1981-08-18 00:00:00-04:00,0.07520007787965162,0.07520007787965162,0.07434070110321045,0.07434070110321045,17001600
1981-08-19 00:00:00-04:00,0.07434067546313963,0.07434067546313963,0.07348129898309708,0.07348129898309708,20675200
1981-08-20 00:00:00-04:00,0.07434070110321045,0.0747703923600938,0.07434070110321045,0.07434070110321045,17113600
1981-08-21 00:00:00-04:00,0.07004380651829784,0.07004380651829784,0.06918442994356155,0.06918442994356155,41910400
1981-08-24 00:00:00-04:00,0.0653164697892368,0.0653164697892368,0.06488677859306335,0.06488677859306335,23072000
1981-08-25 00:00:00-04:00,0.06660632789134979,0.0670360134885713,0.06660632789134979,0.06660632789134979,40700800
1981-08-26 00:00:00-04:00,0.06574616892665569,0.06574616892665569,0.06531648337841034,0.06531648337841034,33600000
1981-08-27 00:00:00-04:00,0.06574616581201553,0.06617662587886419,0.06574616581201553,0.06574616581201553,25916800
1981-08-28 00:00:00-04:00,0.06918442994356155,0.06961411536226761,0.06918442994356155,0.06918442994356155,38035200
1981-08-31 00:00:00-04:00,0.06918442994356155,0.06961411536226761,0.06918442994356155,0.06918442994356155,40947200
1981-09-01 00:00:00-04:00,0.07348129898309708,0.07391099009178012,0.07348129898309708,0.07348129898309708,37027200
1981-09-02 00:00:00-04:00,0.07477039843797684,0.07520008399246264,0.07477039843797684,0.07477039843797684,19376000
1981-09-03 00:00:00-04:00,0.07176255859157263,0.07176255859157263,0.07090318202972412,0.07090318202972412,37475200
1981-09-04 00:00:00-04:00,0.07047351014280336,0.07047351014280336,0.07004382461309433,0.07004382461309433,15254400
1981-09-08 00:00:00-04:00,0.06832508142580504,0.06832508142580504,0.06789539009332657,0.06789539009332657,25446400
1981-09-09 00:00:00-04:00,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06789539009332657,30531200
1981-09-10 00:00:00-04:00,0.06832505762577057,0.06875474307124788,0.06832505762577057,0.06832505762577057,34809600
1981-09-11 00:00:00-04:00,0.06789537827894312,0.06789537827894312,0.06746569275856018,0.06746569275856018,17539200
1981-09-14 00:00:00-04:00,0.06574616892665569,0.06574616892665569,0.06531648337841034,0.06531648337841034,27686400
1981-09-15 00:00:00-04:00,0.06402741685117802,0.06402741685117802,0.06359773129224777,0.06359773129224777,19510400
1981-09-16 00:00:00-04:00,0.0627383416726531,0.0627383416726531,0.062308650463819504,0.062308650463819504,19353600
1981-09-17 00:00:00-04:00,0.06101958959552919,0.06101958959552919,0.06058989837765694,0.06058989837765694,19376000
1981-09-18 00:00:00-04:00,0.061019595712423325,0.061449281236044304,0.061019595712423325,0.061019595712423325,26320000
1981-09-21 00:00:00-04:00,0.061449285596609116,0.061878976888047416,0.061449285596609116,0.061449285596609116,49033600
1981-09-22 00:00:00-04:00,0.05844145194814372,0.05844145194814372,0.05801176652312279,0.05801176652312279,47420800
1981-09-23 00:00:00-04:00,0.05758210746467488,0.05758210746467488,0.056722730398178094,0.0567227303981781,28201600
1981-09-24 00:00:00-04:00,0.05672270362401572,0.05672270362401572,0.05629301816225052,0.05629301816225052,18300800
1981-09-25 00:00:00-04:00,0.04984690657479633,0.04984690657479633,0.048987530171871185,0.048987530171871185,34608000
1981-09-28 00:00:00-04:00,0.04941725358366966,0.049846944984897085,0.04941725358366966,0.04941725358366966,91728000
1981-09-29 00:00:00-04:00,0.05199535936117172,0.052425050552345025,0.05199535936117172,0.05199535936117172,94684800
1981-09-30 00:00:00-04:00,0.05242505297064781,0.052854738444317345,0.05242505297064781,0.05242505297064781,49996800
1981-10-01 00:00:00-04:00,0.05242505297064781,0.052854738444317345,0.05242505297064781,0.05242505297064781,61129600
1981-10-02 00:00:00-04:00,0.056722730398178094,0.05715242180009021,0.056722730398178094,0.0567227303981781,45046400
1981-10-05 00:00:00-04:00,0.05844143033027649,0.05930080659975371,0.05844143033027649,0.05844143033027649,43097600
1981-10-06 00:00:00-04:00,0.05844145194814372,0.05844145194814372,0.05801176652312279,0.05801176652312279,28358400
1981-10-07 00:00:00-04:00,0.061449285596609116,0.06230866244215975,0.061449285596609116,0.061449285596609116,38841600
1981-10-08 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,31091200
1981-10-09 00:00:00-04:00,0.06402742117643356,0.06488679808967372,0.06402742117643356,0.06402742117643356,54521600
1981-10-12 00:00:00-04:00,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.0661766305565834,27350400
1981-10-13 00:00:00-04:00,0.0661766305565834,0.06703600741043349,0.0661766305565834,0.0661766305565834,44195200
1981-10-14 00:00:00-04:00,0.0627383416726531,0.0627383416726531,0.062308650463819504,0.062308650463819504,30979200
1981-10-15 00:00:00-04:00,0.06359773129224777,0.06402741685117802,0.06359773129224777,0.06359773129224777,29433600
1981-10-16 00:00:00-04:00,0.06316804456446297,0.06316804456446297,0.06273835897445679,0.06273835897445679,36467200
1981-10-19 00:00:00-04:00,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,20585600
1981-10-20 00:00:00-04:00,0.06746569275856018,0.06789537827894312,0.06746569275856018,0.06746569275856018,35728000
1981-10-21 00:00:00-04:00,0.06746569275856018,0.06789537827894312,0.06746569275856018,0.06746569275856018,76899200
1981-10-22 00:00:00-04:00,0.06746567164587366,0.06746567164587366,0.0670359805226326,0.0670359805226326,32278400
1981-10-23 00:00:00-04:00,0.06574616892665569,0.06574616892665569,0.06531648337841034,0.06531648337841034,27910400
1981-10-26,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,27283200
1981-10-27,0.06660632789134979,0.06746570482311935,0.06660632789134979,0.06660632789134979,85590400
1981-10-28,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,44172800
1981-10-29,0.06832508142580504,0.06832508142580504,0.06789539009332657,0.06789539009332657,30486400
1981-10-30,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,52729600
1981-11-02,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,36915200
1981-11-03,0.06832508142580504,0.06832508142580504,0.06789539009332657,0.06789539009332657,28380800
1981-11-04,0.06660632185217147,0.06660632185217147,0.0661766305565834,0.0661766305565834,23811200
1981-11-05,0.061878976888047416,0.061878976888047416,0.061449285596609116,0.061449285596609116,23363200
1981-11-06,0.06187897548079491,0.06230866102513532,0.06187897548079491,0.06187897548079491,24595200
1981-11-09,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,20384000
1981-11-10,0.06316801905632019,0.06359771021013744,0.06316801905632019,0.06316801905632019,16755200
1981-11-11,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,27440000
1981-11-12,0.0670359805226326,0.06746567164587366,0.0670359805226326,0.0670359805226326,39916800
1981-11-13,0.0627383416726531,0.0627383416726531,0.062308650463819504,0.062308650463819504,21011200
1981-11-16,0.061878976888047416,0.061878976888047416,0.061449285596609116,0.061449285596609116,22556800
1981-11-17,0.06273835897445679,0.06316804456446297,0.06273835897445679,0.06273835897445679,35414400
1981-11-18,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,29142400
1981-11-19,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,40006400
1981-11-20,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,38102400
1981-11-23,0.06316802714416184,0.06316802714416184,0.062308650463819504,0.062308650463819504,22960000
1981-11-24,0.06230866102513532,0.06230866102513532,0.06187897548079491,0.06187897548079491,22153600
1981-11-25,0.06316801905632019,0.06359771021013744,0.06316801905632019,0.06316801905632019,52550400
1981-11-27,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,37251200
1981-11-30,0.06445711250171686,0.06445711250171686,0.06402742117643356,0.06402742117643356,23968000
1981-12-01,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,23385600
1981-12-02,0.06445709615945816,0.06488678163847386,0.06445709615945816,0.06445709615945816,37564800
1981-12-03,0.06402741685117802,0.06402741685117802,0.06359773129224777,0.06359773129224777,20428800
1981-12-04,0.06531648337841034,0.06574616892665569,0.06531648337841034,0.06531648337841034,137155200
1981-12-07,0.06574616581201553,0.06617662587886419,0.06574616581201553,0.06574616581201553,59292800
1981-12-08,0.06531647285481454,0.06531647285481454,0.06445709615945816,0.06445709615945816,50624000
1981-12-09,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,34272000
1981-12-10,0.06488677859306335,0.0653164697892368,0.06488677859306335,0.06488677859306335,37408000
1981-12-11,0.06488678163847386,0.06531647285481454,0.06445709615945816,0.06445709615945816,76092800
1981-12-14,0.06316802714416184,0.06316802714416184,0.062308650463819504,0.062308650463819504,25244800
1981-12-15,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,31315200
1981-12-16,0.0670359805226326,0.06746567164587366,0.0670359805226326,0.0670359805226326,65452800
1981-12-17,0.0726219192147255,0.07305161030395207,0.0726219192147255,0.0726219192147255,51452800
1981-12-18,0.07863833755254745,0.07906802295204976,0.07863833755254745,0.07863833755254745,71724800
1981-12-21,0.0756297346797961,0.0756297346797961,0.07520004361867905,0.07520004361867905,56403200
1981-12-22,0.07648913562297821,0.07691882108473094,0.07648913562297821,0.07648913562297821,53827200
1981-12-23,0.07520008399246264,0.07520008399246264,0.07477039843797684,0.07477039843797684,28896000
1981-12-24,0.07520004361867905,0.0756297346797961,0.07520004361867905,0.07520004361867905,28918400
1981-12-28,0.07262194020082166,0.07262194020082166,0.0717625692486763,0.0717625692486763,36579200
1981-12-29,0.07305164635181427,0.07391102321700987,0.07305164635181427,0.07305164635181427,24236800
1981-12-30,0.07605945318937302,0.07648914443797025,0.07605945318937302,0.07605945318937302,32188800
1981-12-31,0.07605945318937302,0.07648914443797025,0.07605945318937302,0.07605945318937302,54656000
1982-01-04,0.07605942631288291,0.07605942631288291,0.07562974095344543,0.07562974095344543,71254400
1982-01-05,0.07262194020082166,0.07262194020082166,0.0717625692486763,0.0717625692486763,35840000
1982-01-06,0.07133286744198633,0.07133286744198633,0.07090318202972412,0.07090318202972412,66080000
1982-01-07,0.06617662901389684,0.06617662901389684,0.06531648337841034,0.06531648337841034,70044800
