Date,Close,High,Low,Open,Volume
1981-07-16,0.08594304323196411,0.08680241984818049,0.08594304323196411,0.08594304323196411,15232000
1981-07-17,0.08895085006952286,0.08938054120547162,0.08895085006952286,0.08895085006952286,19824000
1981-07-20,0.08293524384498596,0.08336492936681524,0.08293524384498596,0.08336492936681524,23654400
1981-07-21,0.08250554651021957,0.08293523773773243,0.08250554651021957,0.08293523773773243,31942400
1981-07-22,0.077778160572052,0.07863831136061926,0.077778160572052,0.07863831136061926,22668800
1981-07-23,0.07992741465568542,0.08035710587405136,0.07992741465568542,0.07992741465568542,34451200
1981-07-24,0.08250554651021957,0.08293523773773243,0.08250554651021957,0.08250554651021957,28851200
1981-07-27,0.08594304323196411,0.08637272867141008,0.08594304323196411,0.08594304323196411,17337600
1981-07-28,0.08293524384498596,0.08336492936681524,0.08293524384498596,0.08336492936681524,22848000
1981-07-29,0.08164619654417038,0.08207588791247306,0.08164619654417038,0.08207588791247306,15500800
1981-07-30,0.08465397357940674,0.08551335017674543,0.08465397357940674,0.08465397357940674,9900800
1981-07-31,0.08594304323196411,0.08637272867141008,0.08594304323196411,0.08594304323196411,10953600
1981-08-03,0.08508370816707611,0.08594308520297632,0.08508370816707611,0.08594308520297632,12432000
1981-08-04,0.0863727405667305,0.08680243180267831,0.0863727405667305,0.0863727405667305,31673600
1981-08-05,0.08895085006952286,0.08938054120547162,0.08895085006952286,0.08895085006952286,17494400
1981-08-06,0.0868024080991745,0.08723209348046106,0.0868024080991745,0.08723209348046106,10528000
1981-08-07,0.0868024080991745,0.08723209348046106,0.0868024080991745,0.0868024080991745,9206400
1981-08-10,0.0868024080991745,0.0868024080991745,0.0868024080991745,0.0868024080991745,0
1981-08-11,0.08422432839870453,0.08508370540672416,0.08422432839870453,0.08508370540672416,71456000
1981-08-12,0.08250554651021957,0.08293523773773243,0.08250554651021957,0.08293523773773243,26275200
1981-08-13,0.07992741465568542,0.08035710587405136,0.07992741465568542,0.08035710587405136,27484800
1981-08-14,0.07863835245370865,0.07949772915288024,0.07863835245370865,0.07949772915288024,24192000
1981-08-17,0.07605945318937302,0.0769188299492421,0.07605945318937302,0.0769188299492421,18905600
1981-08-18,0.07434068620204926,0.07520006280623336,0.07434068620204926,0.07520006280623336,17001600
1981-08-19,0.07348132878541946,0.07434070561400533,0.07348132878541946,0.07434070561400533,20675200
1981-08-20,0.07434068620204926,0.07477037737280348,0.07434068620204926,0.07434068620204926,17113600
1981-08-21,0.06918445229530334,0.0700438291476825,0.06918445229530334,0.0700438291476825,41910400
1981-08-24,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.0653165072888348,23072000
1981-08-25,0.06660633534193039,0.0670360209872165,0.06660633534193039,0.06660633534193039,40700800
1981-08-26,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06574615392746697,33600000
1981-08-27,0.06574614346027374,0.06617660338077878,0.06574614346027374,0.06574614346027374,25916800
1981-08-28,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,38035200
1981-08-31,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,40947200
1981-09-01,0.07348132878541946,0.07391102006837533,0.07348132878541946,0.07348132878541946,37027200
1981-09-02,0.07477035373449326,0.07520003903208004,0.07477035373449326,0.07477035373449326,19376000
1981-09-03,0.07090319693088531,0.07176257367334221,0.07090319693088531,0.07176257367334221,37475200
1981-09-04,0.07004380971193314,0.07047349515023063,0.07004380971193314,0.07047349515023063,15254400
1981-09-08,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06832508142580504,25446400
1981-09-09,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06789539009332657,30531200
1981-09-10,0.06832504272460938,0.06875472807637564,0.06832504272460938,0.06832504272460938,34809600
1981-09-11,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06789540077304201,17539200
1981-09-14,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06574615392746697,27686400
1981-09-15,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,19510400
1981-09-16,0.062308669090270996,0.06273836042755582,0.06230866909027099,0.06273836042755582,19353600
1981-09-17,0.06058986485004425,0.0610195558301455,0.06058986485004425,0.0610195558301455,19376000
1981-09-18,0.06101958826184273,0.06144927373299849,0.06101958826184273,0.06101958826184273,26320000
1981-09-21,0.06144927814602852,0.061878969385367764,0.06144927814602852,0.06144927814602852,49033600
1981-09-22,0.05801175907254219,0.05844144444237767,0.05801175907254219,0.05844144444237767,47420800
1981-09-23,0.056722693145275116,0.057582069647372225,0.056722693145275116,0.057582069647372225,28201600
1981-09-24,0.056293025612831116,0.056722711131466715,0.056293025612831116,0.056722711131466715,18300800
1981-09-25,0.04898754134774208,0.04984691794672283,0.04898754134774208,0.04984691794672283,34608000
1981-09-28,0.04941723495721817,0.04984692619648544,0.04941723495721817,0.04941723495721817,91728000
1981-09-29,0.051995355635881424,0.05242504679626882,0.051995355635881424,0.051995355635881424,94684800
1981-09-30,0.0524250753223896,0.05285476097925816,0.0524250753223896,0.0524250753223896,49996800
1981-10-01,0.0524250753223896,0.05285476097925816,0.0524250753223896,0.0524250753223896,61129600
1981-10-02,0.056722693145275116,0.057152384264985506,0.056722693145275116,0.056722693145275116,45046400
1981-10-05,0.05844145268201828,0.05930082928017597,0.05844145268201828,0.05844145268201828,43097600
1981-10-06,0.05801175907254219,0.05844144444237767,0.05801175907254219,0.05844144444237767,28358400
1981-10-07,0.06144927814602852,0.062308654887381736,0.06144927814602852,0.06144927814602852,38841600
1981-10-08,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,31091200
1981-10-09,0.06402742117643356,0.06488679808967372,0.06402742117643356,0.06402742117643356,54521600
1981-10-12,0.06617662310600281,0.06660631435321351,0.06617662310600281,0.06617662310600281,27350400
1981-10-13,0.06617662310600281,0.06703599986309884,0.06617662310600281,0.06617662310600281,44195200
1981-10-14,0.062308669090270996,0.06273836042755582,0.06230866909027099,0.06273836042755582,30979200
1981-10-15,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,29433600
1981-10-16,0.06273836642503738,0.06316805206607147,0.06273836642503738,0.06316805206607147,36467200
1981-10-19,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,20585600
1981-10-20,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06746571511030197,35728000
1981-10-21,0.06746571511030197,0.06789540077304201,0.06746571511030197,0.06746571511030197,76899200
1981-10-22,0.06703595817089081,0.06746564915086038,0.06703595817089081,0.06746564915086038,32278400
1981-10-23,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06574615392746697,27910400
1981-10-26,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06531646847724915,27283200
1981-10-27,0.06660633534193039,0.06746571236982982,0.06660633534193039,0.06660633534193039,85590400
1981-10-28,0.06875477731227875,0.0691844687090741,0.06875477731227875,0.06875477731227875,44172800
1981-10-29,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06832508142580504,30486400
1981-10-30,0.06875477731227875,0.0691844687090741,0.06875477731227875,0.06875477731227875,52729600
1981-11-02,0.06875477731227875,0.0691844687090741,0.06875477731227875,0.06875477731227875,36915200
1981-11-03,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06832508142580504,28380800
1981-11-04,0.06617662310600281,0.06660631435321351,0.06617662310600281,0.06660631435321351,23811200
1981-11-05,0.06144927814602852,0.061878969385367764,0.06144927814602852,0.061878969385367764,23363200
1981-11-06,0.06187894195318222,0.06230862726470801,0.06187894195318222,0.06187894195318222,24595200
1981-11-09,0.06273836642503738,0.06316805206607147,0.06273836642503738,0.06273836642503738,20384000
1981-11-10,0.06316801905632019,0.06359771021013744,0.06316801905632019,0.06316801905632019,16755200
1981-11-11,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,27440000
1981-11-12,0.06703595817089081,0.06746564915086038,0.06703595817089081,0.06703595817089081,39916800
1981-11-13,0.062308669090270996,0.06273836042755582,0.06230866909027099,0.06273836042755582,21011200
1981-11-16,0.06144927814602852,0.061878969385367764,0.06144927814602852,0.061878969385367764,22556800
1981-11-17,0.06273836642503738,0.06316805206607147,0.06273836642503738,0.06273836642503738,35414400
1981-11-18,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,29142400
1981-11-19,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,40006400
1981-11-20,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06531646847724915,38102400
1981-11-23,0.062308669090270996,0.06316804602751405,0.06230866909027099,0.06316804602751405,22960000
1981-11-24,0.06187894195318222,0.06230862726470801,0.06187894195318222,0.06230862726470801,22153600
1981-11-25,0.06316801905632019,0.06359771021013744,0.06316801905632019,0.06316801905632019,52550400
1981-11-27,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,37251200
1981-11-30,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06445711250171686,23968000
1981-12-01,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,23385600
1981-12-02,0.06445711106061935,0.06488679663896954,0.06445711106061935,0.06445711106061935,37564800
1981-12-03,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,20428800
1981-12-04,0.06531646847724915,0.06574615392746697,0.06531646847724915,0.06531646847724915,137155200
1981-12-07,0.06574614346027374,0.06617660338077878,0.06574614346027374,0.06574614346027374,59292800
1981-12-08,0.06445711106061935,0.06531648795464602,0.06445711106061935,0.06531648795464602,50624000
1981-12-09,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,34272000
1981-12-10,0.06488681584596634,0.0653165072888348,0.06488681584596634,0.06488681584596634,37408000
1981-12-11,0.06445711106061935,0.06531648795464602,0.06445711106061935,0.06488679663896954,76092800
1981-12-14,0.062308669090270996,0.06316804602751405,0.06230866909027099,0.06316804602751405,25244800
1981-12-15,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06402742117643356,31315200
1981-12-16,0.06703595817089081,0.06746564915086038,0.06703595817089081,0.06703595817089081,65452800
1981-12-17,0.0726219192147255,0.07305161030395207,0.0726219192147255,0.0726219192147255,51452800
1981-12-18,0.07863835245370865,0.07906803793463195,0.07863835245370865,0.07863835245370865,71724800
1981-12-21,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07562977214556119,56403200
1981-12-22,0.0764891654253006,0.07691885105447088,0.0764891654253006,0.0764891654253006,53827200
1981-12-23,0.07477035373449326,0.07520003903208004,0.07477035373449326,0.07520003903208004,28896000
1981-12-24,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07520008087158203,28918400
1981-12-28,0.07176259160041809,0.07262196282022998,0.07176259160041809,0.07262196282022998,36579200
1981-12-29,0.07305164635181427,0.07391102321700987,0.07305164635181427,0.07305164635181427,24236800
1981-12-30,0.07605945318937302,0.07648914443797025,0.07605945318937302,0.07605945318937302,32188800
1981-12-31,0.07605945318937302,0.07648914443797025,0.07605945318937302,0.07605945318937302,54656000
1982-01-04,0.07562975585460663,0.07605944129870407,0.07562975585460663,0.07605944129870407,71254400
1982-01-05,0.07176259160041809,0.07262196282022998,0.07176259160041809,0.07262196282022998,35840000
1982-01-06,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07133288243345112,66080000
1982-01-07,0.06531646847724915,0.06617661391650388,0.06531646847724915,0.06617661391650388,70044800
1982-01-08,0.06832504272460938,0.06875472807637564,0.06832504272460938,0.06832504272460938,56604800
1982-01-11,0.06402742117643356,0.06445711250171686,0.06402742117643356,0.06445711250171686,33331200
1982-01-12,0.06187894195318222,0.06230862726470801,0.06187894195318222,0.06230862726470801,59920000
1982-01-13,0.06144927814602852,0.061878969385367764,0.06144927814602852,0.061878969385367764,41753600
1982-01-14,0.06445711106061935,0.06488679663896954,0.06445711106061935,0.06445711106061935,25715200
1982-01-15,0.06875477731227875,0.06961415436854207,0.06875477731227875,0.06875477731227875,46704000
1982-01-18,0.07004380971193314,0.07090318632585255,0.07004380971193314,0.07004380971193314,28000000
1982-01-19,0.06832504272460938,0.0691844191654652,0.06832504272460938,0.0691844191654652,55507200
1982-01-20,0.06961412727832794,0.07004381850790971,0.06961412727832794,0.06961412727832794,25827200
1982-01-21,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07090319693088531,33331200
1982-01-22,0.07133285701274872,0.07176254809951192,0.07133285701274872,0.07133285701274872,24259200
1982-01-25,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06961413785282991,44710400
1982-01-26,0.06660633534193039,0.06746571236982982,0.06660633534193039,0.06746571236982982,21212800
1982-01-27,0.06703595817089081,0.06789533439350814,0.06703595817089081,0.06703595817089081,31360000
1982-01-28,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,39603200
1982-01-29,0.07004380971193314,0.07047349515023063,0.07004380971193314,0.07004380971193314,53155200
1982-02-01,0.06918445229530334,0.0700438291476825,0.06918445229530334,0.0700438291476825,38528000
1982-02-02,0.06961412727832794,0.07047350400016633,0.06961412727832794,0.06961412727832794,54275200
1982-02-03,0.06961412727832794,0.07004381850790971,0.06961412727832794,0.06961412727832794,31472000
1982-02-04,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06832508142580504,22041600
1982-02-05,0.06789539009332657,0.06832508142580504,0.06789539009332657,0.06789539009332657,40297600
1982-02-08,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,31696000
1982-02-09,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,57904000
1982-02-10,0.06445711106061935,0.06488679663896954,0.06445711106061935,0.06445711106061935,38796800
1982-02-11,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,24528000
1982-02-12,0.06445711106061935,0.06488679663896954,0.06445711106061935,0.06445711106061935,19644800
1982-02-16,0.06316801905632019,0.06359771021013744,0.06316801905632019,0.06359771021013744,34316800
